2517.711769,107.606161
2527.798849,96.95666713
2598.888794,16.86933666
2641.399775,16.85033509
2642.328236,16.81049767
2643.534336,16.81561767
2646.961538,16.86395971
2647.978858,16.75878506
2648.533455,17.21036002
2649.180214,17.64333831
2649.272584,16.89337886
2649.826681,16.7620212
2651.118741,16.77314538
2652.5018,16.77753234
2656.183442,16.87122648
2657.010509,16.65131663
2657.194237,16.76212453
2657.74528,16.71074757
2658.846729,16.85761237
2659.030221,16.765642
2659.21369,16.69136927
2660.58896,16.8798202
2661.138698,16.74828781
2662.054459,16.70906511
2662.695144,16.78743963
2664.249902,16.83079313
2664.798237,17.59816964
2667.263149,16.82504493
2667.71915,17.09529345
2668.630714,16.67518392
2668.721839,16.60860714
2669.177375,17.12638654
2669.268465,16.93545253
2669.450627,16.70806838
2669.541699,16.87092204
2669.632766,16.69583187
2670.634117,17.06643239
2671.543828,16.86698408
2671.634767,16.60044163
2672.634719,16.79141635
2672.816454,16.63826826
2674.63253,16.6757743
2674.99547,17.09021426
2675.358317,16.71000744
2675.721072,18.25549038
2675.721072,16.98118273
2675.721072,16.67950659
2675.902415,16.80861743
2675.993078,17.05456401
2675.993078,16.97049958
2676.446306,16.59957415
2678.891264,17.10419039
2679.072205,16.69725614
2679.343575,17.27473564
2679.434021,16.66750644
2679.614894,16.6784765
2679.705322,16.74193223
2680.880368,16.62940654
2681.332052,16.91081018
2682.234992,16.82080236
2682.505763,16.68518585
2682.956934,16.65070134
2685.120578,16.71190954
2685.300734,16.70509347
2685.300734,16.86622403
2685.390804,16.6518574
2685.841067,16.67346943
2686.741167,16.65496108
2687.550774,16.83566277
2687.820541,16.68191133
2688.359923,17.25232954
2689.168614,16.61557065
2689.258441,17.38405482
2689.258441,16.56563416
2689.797281,16.60997353
2690.246159,16.90207312
2690.425671,16.75830203
2691.412584,16.65245989
2691.681624,16.81089355
2692.309188,16.70565395
2693.473932,16.7754468
2694.369245,16.6954382
2694.548241,16.76572822
2696.24758,16.71201487
2696.515712,16.64928614
2696.873144,16.76138907
2698.658963,16.78138631
2699.10507,16.55614986
2700.175158,16.64866632
2700.620792,16.7468802
2701.066287,16.59580269
2702.935853,16.62731555
2703.291684,16.64329689
2703.825264,17.03678802
2704.269762,16.82880105
2704.447523,17.97040026
2704.802978,16.64069609
2705.069511,16.60326327
2705.691228,16.59272241
2706.223914,19.17369155
2706.223914,18.53111298
2706.401432,16.58252111
2707.64344,16.75661812
2707.909444,16.57571158
2708.795768,16.94160825
2708.88437,17.33255133
2708.88437,16.6761601
2709.238723,16.73840299
2709.415867,16.62168342
2709.592989,16.60060952
2709.858631,16.59526448
2712.335577,16.6831672
2713.042488,17.04948897
2713.219162,16.59454136
2713.30749,17.1910671
2713.925636,16.72233315
2715.954807,17.31417635
2716.395551,16.5892345
2716.483683,16.64400868
2717.364708,16.66116777
2717.981102,16.59663196
2717.981102,16.61256058
2718.157166,16.61226095
2718.597231,17.30733333
2718.685227,16.72841306
2719.301052,16.62724793
2722.025092,16.72977625
2722.99044,17.16757602
2722.99044,16.62674295
2723.867464,21.35601842
2723.867464,16.55822345
2724.656325,16.66786204
2726.32027,16.65179087
2729.467702,16.6462429
2729.991601,16.76212473
2730.078898,16.70737063
2731.126055,16.53783391
2731.387725,16.58448777
2732.433923,16.84448452
2733.392265,16.7162568
2734.088838,16.54150632
2734.349965,18.04444775
2736.61107,16.62738499
2739.215596,16.61061424
2739.562508,18.39779396
2743.459466,16.55908408
2746.483097,16.81621936
2748.725084,16.80273111
2749.930851,17.65740753
2751.479628,16.62688723
2751.823573,16.52594493
2755.001137,16.52537267
2758.513977,17.48000074
2769.595406,19.53910947
2799.008953,16.98855779
2801.41906,16.57856166
2802.166196,16.42068609
2802.415155,16.46217564
2806.971696,16.4900514
2809.781193,88.20601834
2818.012441,17.05916898
2820.472565,16.83534927
2820.718344,16.67909178
2822.764851,16.38858015
2834.090078,16.51479455
2835.955376,17.26533137
2836.765613,17.69946301
2841.617369,17.12216108
2842.343708,16.59828755
2849.988074,16.35369665
2852.073075,17.65035756
2862.452457,16.84619566
2866.265767,16.53968519
2872.440655,16.71741878
2876.069715,16.32095557
2903.22797,17.21520178
2925.469508,17.87849629
2934.571843,16.89594992
2963.979244,16.51153404
2979.812556,16.32281734
2999.304119,16.15406624
3009.667307,94.58818153
3027.976009,16.08451898
3065.896147,74.0950753
3182.865189,16.21351296
3717.405619,16.99797
