2457,18.5
2499,18.5
2531,17.5
2545,17
2551,17
2554,17
2557,17
2571,17.5
2587,17
2594,17
2597,17
2597,17
2598,17
2601,16.5
2609,17
2609,22
2609,17
2610,17
2610,17
2616,19.5
2629,17
2629,17.5
2632,17
2637,17
2638,16.5
2656,18
2664,17
2668,16.5
2672,16.5
2674,17
2680,17
2682,16.5
2683,16.5
2684,19
2685,17
2690,17
2690,16.5
2692,17
2692,16.5
2692,17
2694,17
2694,17
2695,16.5
2697,17
2700,17.5
2700,17
2700,17
2701,17
2701,17
2702,17
2703,16.5
2704,17.5
2705,17
2705,16.5
2705,16.5
2706,17
2706,17
2706,17
2707,17
2709,16.5
2709,17
2710,17
2712,17
2712,16.5
2713,18.5
2714,17
2714,16.5
2715,17
2716,17
2716,17.5
2716,16.5
2716,16.5
2717,16.5
2719,16.5
2719,18
2719,17
2721,17
2721,16.5
2721,17.5
2722,17
2722,16.5
2723,16.5
2724,17
2725,16.5
2725,16.5
2728,17
2730,17
2730,17
2734,17
2735,17.5
2735,16.5
2737,18
2738,18
2738,17
2739,17
2740,17.5
2743,16.5
2743,16.5
2745,17
2746,20
2747,17
2749,16.5
2749,17
2750,17
2754,17
2755,16.5
2757,17
2759,17
2759,16.5
2759,17.5
2761,17.5
2764,17.5
2766,19
2776,17.5
2778,18
2781,16.5
2785,17
2787,16.5
2788,26.5
2801,16.5
2805,18.5
2805,17
2806,17
2819,18
2832,17
2836,16.5
2838,17
2840,16.5
2843,17
2846,17
2846,17
2856,16.5
2864,19.5
2881,17
2915,17.5
2934,17
2935,19.5
2967,16
3038,58.5
3091,16
3093,23.5
3750,39
